schema_version,seed,generated_requests,admitted_requests,blocked_requests,acceptance_ratio_pct,continuity_resolved_requests,continuity_satisfied_requests,continuity_failed_requests,active_excluded_requests,continuity_satisfaction_ratio_pct,migration_volume_total_mb,migration_mb_per_admitted_sfc,downtime_ms_per_admitted_sfc,migration_count,route_update_count,handoff_count,mean_e2e_delay_ms,p95_e2e_delay_ms,mean_decision_runtime_ms,p95_decision_runtime_ms,mean_candidate_runtime_ms,mean_policy_runtime_ms,mean_cpu_utilization_pct,mean_bandwidth_utilization_pct,mean_reward,mean_training_loss,decision_count,complete_fallback_count,candidate_paths_examined,algorithm,config_digest,mobility_mode,network_nodes,network_physical_links,arrival_rate_req_s,maximum_speed_m_s,experiment,x_name,x_value,checkpoint_sha256
2,47,20,20,0,100.0,6,6,0,14,100.0,0.0,0.0,0.0,0,69,23,49.71723794986415,79.99402336742043,7.244279792682927,20.487210299999983,5.570721981707317,1.5201648231707316,31.40859859301481,5.658671048565451,0.2227391939860312,,164,0,3195,stg_ddqn,6992c7cc97dd972b,synthetic,12,19,0.25,30.0,traffic,arrival_rate_req_s,0.25,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,39,34,5,87.17948717948718,22,19,3,12,86.36363636363636,2660.173774577364,78.24040513462835,47.05882352941177,20,44,54,55.30788764729204,85.2474821104546,12.34457287761194,11.157213000000004,12.194593065671642,0.0049762388059701,67.77075802735459,16.506268240823115,0.1508701924628094,,335,10,9289,dlapm,d2ca6d88eed1377a,synthetic,12,19,0.45,30.0,traffic,arrival_rate_req_s,0.45,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,39,36,3,92.3076923076923,20,20,0,16,100.0,579.2769063576756,16.0910251766021,20.0,9,49,58,54.847551369368645,85.38316976345374,7.146828739726027,7.041822000000005,7.010622276712328,0.002008608219178,67.65675938298719,13.6662298187381,0.1804541191927008,,365,6,8350,im,d2ca6d88eed1377a,synthetic,12,19,0.45,30.0,traffic,arrival_rate_req_s,0.45,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,39,36,3,92.3076923076923,21,20,1,15,95.23809523809524,1060.8888723287637,29.46913534246566,15.555555555555555,7,102,57,54.99441798489731,83.03598789067424,14.00811277437326,13.500501099999957,12.280873924791086,1.580656601671309,68.02612160844318,16.903490429833084,0.181540468388859,,359,11,9380,stg_ddqn,d2ca6d88eed1377a,synthetic,12,19,0.45,30.0,traffic,arrival_rate_req_s,0.45,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,42,11,79.24528301886792,23,20,3,19,86.95652173913044,2844.2144632835425,67.71939198294149,57.142857142857146,30,46,64,53.803879662401386,81.33274374026733,23.784051707920792,10.201061099999936,23.663235643564352,0.0044542574257425,77.4415286614188,19.5801200433692,0.1295975506488695,,404,18,13804,dlapm,3e1919f3f16f2692,synthetic,12,19,0.65,30.0,traffic,arrival_rate_req_s,0.65,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,42,11,79.24528301886792,22,20,2,20,90.9090909090909,630.1187483834165,15.002827342462297,9.523809523809524,5,62,67,53.899360674455565,83.27868979513825,16.335636531914894,8.479470599999997,16.218787867612292,0.0018164018912529,77.59804001061364,16.94618997065476,0.1574670586156649,,423,17,12996,im,3e1919f3f16f2692,synthetic,12,19,0.65,30.0,traffic,arrival_rate_req_s,0.65,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,42,11,79.24528301886792,22,21,1,20,95.45454545454544,924.8625864528894,22.020537772687845,20.952380952380956,11,121,71,55.77527107161083,82.22397732317191,27.580957420560747,17.21641544999999,25.551656331775703,1.804552640186916,78.61457193343578,20.53187205784008,0.1648435275297723,,428,17,13876,stg_ddqn,3e1919f3f16f2692,synthetic,12,19,0.65,30.0,traffic,arrival_rate_req_s,0.65,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,64,43,21,67.1875,24,22,2,19,91.66666666666669,3101.184275008567,72.12056453508295,57.674418604651166,31,47,70,57.40688182175384,90.25169911292492,27.458494024608505,81.0245517999997,27.34341416331096,0.0043146040268456,84.60206980925868,22.646551781406995,0.0900806011601426,,447,32,18661,dlapm,274d73468f6c0722,synthetic,12,19,0.85,30.0,traffic,arrival_rate_req_s,0.85,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,64,44,20,68.75,24,23,1,20,95.83333333333331,967.9488209092692,21.998836838847023,25.454545454545453,14,56,69,57.382590674246735,91.22513348712184,23.535614719298245,39.3336685,23.40587395614035,0.0020339188596491,81.45037252072504,16.664122887533942,0.1204288381808488,,456,27,17545,im,274d73468f6c0722,synthetic,12,19,0.85,30.0,traffic,arrival_rate_req_s,0.85,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,64,44,20,68.75,25,22,3,19,88.0,678.0414441991284,15.410032822707462,12.727272727272728,7,119,70,58.462946212083125,90.34376891198951,27.737608469432317,62.61884609999997,26.032920910480357,1.5607628515283842,81.68408038541216,21.467553167121924,0.1212943934275219,,458,29,18482,stg_ddqn,274d73468f6c0722,synthetic,12,19,0.85,30.0,traffic,arrival_rate_req_s,0.85,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,84,43,41,51.19047619047619,24,24,0,19,100.0,3035.407387192906,70.59086946960247,48.372093023255815,26,60,71,57.790495048229246,97.80307441310396,49.92161363771186,381.96445365,49.8098290529661,0.0038080211864406,88.3590596404312,25.21571902143265,0.0688483872495855,,472,55,29080,dlapm,56c54d6ab310a507,synthetic,12,19,1.05,30.0,traffic,arrival_rate_req_s,1.05,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,84,49,35,58.333333333333336,27,22,5,22,81.48148148148148,461.2960199591865,9.414204488962987,6.530612244897959,4,72,81,57.42832537136794,89.22291368937248,42.29768597227723,378.073244,42.17802281188119,0.0020041762376237,88.20299189245078,23.45197125689305,0.0752977364647355,,505,52,28172,im,56c54d6ab310a507,synthetic,12,19,1.05,30.0,traffic,arrival_rate_req_s,1.05,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,84,51,33,60.71428571428572,29,25,4,22,86.20689655172414,1406.8384443503396,27.58506753628117,17.254901960784313,11,141,79,57.289322877195225,92.73564880678973,49.17089472673266,360.5104521999971,47.52815969108911,1.507555514851485,88.74470557477869,23.29332368975014,0.1000899176195815,,505,59,28451,stg_ddqn,56c54d6ab310a507,synthetic,12,19,1.05,30.0,traffic,arrival_rate_req_s,1.05,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,112,46,66,41.07142857142857,24,21,3,22,87.5,2830.3290922560323,61.52889330991375,43.47826086956522,25,54,68,56.72185242182989,86.93920025793733,92.99792511984283,539.3546679999989,92.87997788408644,0.0034732612966601,89.90706515188009,24.51175186219223,-0.0048750822151253,,509,81,42981,dlapm,549b08f2b214cea2,synthetic,12,19,1.25,30.0,traffic,arrival_rate_req_s,1.25,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,112,51,61,45.535714285714285,28,24,4,23,85.71428571428571,961.195678793247,18.846974093985235,15.68627450980392,10,62,73,55.916733022751984,90.54227606029002,81.78003322242648,561.9684456000007,81.6608449742647,0.0019963841911764,90.16757635883404,24.23526460213712,0.0295726380232412,,544,85,41243,im,549b08f2b214cea2,synthetic,12,19,1.25,30.0,traffic,arrival_rate_req_s,1.25,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,112,50,62,44.642857142857146,26,23,3,24,88.46153846153847,1510.4122224333687,30.20824444866737,25.6,16,117,69,55.58768805953093,91.79219693248837,83.86106842258651,528.7956556000004,81.96657450091075,1.7362787231329688,89.76212618863823,24.837690566202333,0.0456222503072764,,549,82,39938,stg_ddqn,549b08f2b214cea2,synthetic,12,19,1.25,30.0,traffic,arrival_rate_req_s,1.25,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,45,12,78.94736842105263,27,26,1,18,96.29629629629628,2869.264558600782,63.76143463557293,44.44444444444444,25,34,41,47.21053808570993,71.07775032539456,22.15076126368159,8.235680449999993,22.0257871318408,0.0045260895522388,76.91258219139463,19.06652939367921,0.1683683975412133,,402,17,12612,dlapm,b22a1e0f612c433d,synthetic,12,19,0.65,10.0,mobility,maximum_speed_m_s,10.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,50,7,87.71929824561404,29,28,1,21,96.55172413793105,375.9561159571844,7.519122319143687,3.2,2,41,45,47.27204378800212,68.69836297627852,17.77232557596372,4.910004,17.638543224489798,0.001995185941043,78.04388970911518,17.434945237708767,0.197170990060475,,441,15,11431,im,b22a1e0f612c433d,synthetic,12,19,0.65,10.0,mobility,maximum_speed_m_s,10.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,49,8,85.96491228070175,29,28,1,20,96.55172413793105,1082.015518491478,22.08194935696894,17.959183673469386,11,93,45,47.18690004163862,65.15228971430096,19.03479099308756,8.2885844,17.21342050921659,1.6678108640552995,77.82792956956054,19.10637982109327,0.1970788112008163,,434,14,11968,stg_ddqn,b22a1e0f612c433d,synthetic,12,19,0.65,10.0,mobility,maximum_speed_m_s,10.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,48,9,84.21052631578948,30,28,2,18,93.33333333333331,2616.307750335096,54.5064114653145,38.333333333333336,23,51,67,47.78472774977722,71.97245290112427,16.75026405479452,8.465852549999969,16.625962826484017,0.0044648219178082,78.93471206496604,22.02210787563913,0.1390938478849253,,438,20,13055,dlapm,fa9544f18e58a18f,synthetic,12,19,0.65,20.0,mobility,maximum_speed_m_s,20.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,50,7,87.71929824561404,29,27,2,21,93.10344827586206,786.1376939209028,15.722753878418056,11.2,7,60,66,47.95992841588943,69.41422280615915,10.686859731019524,5.139976,10.575203655097614,0.0017470629067245,78.566037271001,19.278979780527813,0.1889336490348615,,461,14,11152,im,fa9544f18e58a18f,synthetic,12,19,0.65,20.0,mobility,maximum_speed_m_s,20.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,51,6,89.47368421052632,31,26,5,20,83.87096774193549,1580.040402205442,30.98118435696945,21.96078431372549,14,120,67,47.29174838840866,69.3485451741191,18.853407705240176,8.770761349999995,17.293180558951963,1.4268905131004366,76.52963913771505,19.584765484528077,0.1778312942007419,,458,16,12750,stg_ddqn,fa9544f18e58a18f,synthetic,12,19,0.65,20.0,mobility,maximum_speed_m_s,20.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,49,8,85.96491228070175,29,25,4,20,86.20689655172414,2666.9506185359464,54.42756364359074,40.81632653061224,25,70,87,47.06291797831189,67.48116965644122,13.61381504157549,7.320293599999972,13.490828989059082,0.0046655579868708,78.19791041564818,21.98649416526409,0.1569722960875357,,457,17,11842,dlapm,3e1919f3f16f2692,synthetic,12,19,0.65,30.0,mobility,maximum_speed_m_s,30.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,51,6,89.47368421052632,29,26,3,22,89.65517241379311,830.3774473299886,16.28191073196056,10.980392156862743,7,77,87,48.45614418933137,68.55879627673069,10.489020567226891,4.39284725,10.381308281512602,0.0018649684873949,79.05989187580495,21.21043949068377,0.1847493812006463,,476,16,12266,im,3e1919f3f16f2692,synthetic,12,19,0.65,30.0,mobility,maximum_speed_m_s,30.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,49,8,85.96491228070175,28,28,0,21,100.0,1280.062620355922,26.123726946039227,21.22448979591837,13,167,87,48.34490929493854,68.87983324724969,13.850978133611692,8.60997769999997,12.13208886638831,1.5687659498956157,77.68355592835489,21.97112208784348,0.1851608511376437,,479,13,11473,stg_ddqn,3e1919f3f16f2692,synthetic,12,19,0.65,30.0,mobility,maximum_speed_m_s,30.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,46,11,80.70175438596492,26,26,0,20,100.0,2459.8436432172166,53.47486180906993,38.26086956521739,22,88,104,47.769626199941456,68.75384771371745,15.416067693790152,12.945878399999994,15.278168535331906,0.0052941327623126,77.61052882283889,23.390031260121493,0.149080130205372,,467,20,13479,dlapm,5a61717570ff8a98,synthetic,12,19,0.65,40.0,mobility,maximum_speed_m_s,40.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,49,8,85.96491228070175,28,28,0,21,100.0,652.8235959968258,13.322930530547463,16.3265306122449,10,109,114,48.40998761588483,69.41422280615915,10.78210541828794,5.282535449999995,10.65741591828794,0.0021547140077821,78.14067007134923,21.676869259569408,0.193997827517798,,514,15,13373,im,5a61717570ff8a98,synthetic,12,19,0.65,40.0,mobility,maximum_speed_m_s,40.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,47,10,82.45614035087719,27,26,1,20,96.29629629629628,1136.4678684918451,24.18016741472011,20.425531914893615,12,165,109,48.87396822170192,69.84243650616077,14.32726928056112,9.696481499999996,12.58676324448898,1.5883414649298595,77.10732603634294,22.06812417193097,0.1746439115710804,,499,16,13567,stg_ddqn,5a61717570ff8a98,synthetic,12,19,0.65,40.0,mobility,maximum_speed_m_s,40.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,48,9,84.21052631578948,28,25,3,20,89.28571428571429,4087.422458354386,85.1546345490497,58.333333333333336,35,114,146,47.36184028153587,67.6722320017508,17.314808548780483,8.92175015,17.14369005081301,0.0058424369918699,78.28964672364567,23.805082371708465,0.1483065148599623,,492,16,14199,dlapm,7e3c8f2846dd0b33,synthetic,12,19,0.65,50.0,mobility,maximum_speed_m_s,50.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,50,7,87.71929824561404,28,26,2,22,92.85714285714286,682.3392920563967,13.646785841127937,9.6,6,139,150,47.91177289592633,68.55879627673069,10.477866242144176,5.422908,10.337819682070242,0.0021289131238447,78.90861178686649,20.561545375140597,0.1839297297659492,,541,17,13276,im,7e3c8f2846dd0b33,synthetic,12,19,0.65,50.0,mobility,maximum_speed_m_s,50.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,49,8,85.96491228070175,28,26,2,21,92.85714285714286,1292.035025847063,26.36806175198088,21.22448979591837,13,191,153,48.29370275001873,69.24766015012412,12.683011957249072,9.527426349999995,10.874152899628251,1.6517528289962824,77.7734183171492,23.168342231233545,0.1772969527172795,,538,17,14595,stg_ddqn,7e3c8f2846dd0b33,synthetic,12,19,0.65,50.0,mobility,maximum_speed_m_s,50.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,24,24,0,100.0,17,17,0,7,100.0,503.1037536846494,20.96265640352706,16.666666666666668,5,51,57,43.10456317498316,57.83590809647658,3.177000841269841,8.801070199999986,3.0359287976190474,0.0056501269841269,41.02530803258268,8.919181359839467,0.2235436551776783,,252,0,4246,dlapm,6992c7cc97dd972b,synthetic,12,19,0.25,30.0,traffic,arrival_rate_req_s,0.25,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,24,24,0,100.0,17,17,0,7,100.0,137.844249331907,5.743510388829459,6.666666666666667,2,54,57,43.38840093314091,63.83997764290124,3.550946564705882,10.765722699999996,3.409941250980392,0.0027285176470588,40.34967206750179,9.155583360963002,0.2283921168994494,,255,0,4303,im,6992c7cc97dd972b,synthetic,12,19,0.25,30.0,traffic,arrival_rate_req_s,0.25,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,24,24,0,100.0,17,17,0,7,100.0,556.7481639703178,23.19784016542991,13.333333333333334,4,109,57,44.12781266869859,58.965997691134966,5.58213803968254,14.215142749999998,3.855235,1.5646845555555555,40.74162558053106,9.29531288439644,0.226750364816121,,252,0,4237,stg_ddqn,6992c7cc97dd972b,synthetic,12,19,0.25,30.0,traffic,arrival_rate_req_s,0.25,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,45,44,1,97.77777777777776,24,22,2,20,91.66666666666669,1861.4119077013452,42.30481608412149,32.72727272727273,18,63,78,47.442673549724425,68.70426535938886,4.6388546398963735,7.59954025,4.482285093264249,0.0054594663212435,69.4449498353922,17.51245473451546,0.1822289054875451,,386,9,8168,dlapm,d2ca6d88eed1377a,synthetic,12,19,0.45,30.0,traffic,arrival_rate_req_s,0.45,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,45,44,1,97.77777777777776,23,22,1,21,95.65217391304348,313.0961631658246,7.115821890132377,5.454545454545454,3,76,80,46.49415035831485,62.200423539778974,3.9199278756218914,6.32614165,3.780339679104477,0.0023009825870646,67.01056180383699,12.92144209480631,0.2194366141828801,,402,2,7296,im,d2ca6d88eed1377a,synthetic,12,19,0.45,30.0,traffic,arrival_rate_req_s,0.45,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,45,44,1,97.77777777777776,24,23,1,20,95.83333333333331,1069.211175354406,24.300253985327405,18.181818181818183,10,134,80,47.353672056179214,70.48816426753574,6.894081559796438,9.172131599999991,5.205936320610687,1.5299088905852416,68.87789908398031,18.53778179193633,0.212773205781713,,393,8,8036,stg_ddqn,d2ca6d88eed1377a,synthetic,12,19,0.45,30.0,traffic,arrival_rate_req_s,0.45,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,49,8,85.96491228070175,29,25,4,20,86.20689655172414,2666.9506185359464,54.42756364359074,40.81632653061224,25,70,87,47.06291797831189,67.48116965644122,14.683990273522978,11.100538999999998,14.543598463894964,0.0056138687089715,78.19791041564818,21.98649416526409,0.1569722960875357,,457,17,11842,dlapm,3e1919f3f16f2692,synthetic,12,19,0.65,30.0,traffic,arrival_rate_req_s,0.65,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,51,6,89.47368421052632,29,26,3,22,89.65517241379311,830.3774473299886,16.28191073196056,10.980392156862743,7,77,87,48.45614418933137,68.55879627673069,15.284175716386551,7.64861425,15.148829747899155,0.0020316890756302,79.05989187580495,21.21043949068377,0.1847493812006463,,476,16,12266,im,3e1919f3f16f2692,synthetic,12,19,0.65,30.0,traffic,arrival_rate_req_s,0.65,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,49,8,85.96491228070175,28,28,0,21,100.0,1280.062620355922,26.123726946039227,21.22448979591837,13,167,87,48.34490929493854,68.87983324724969,13.806899615866389,8.659849999999997,12.183026966597076,1.474404114822547,77.68355592835489,21.97112208784348,0.1851608511376437,,479,13,11473,stg_ddqn,3e1919f3f16f2692,synthetic,12,19,0.65,30.0,traffic,arrival_rate_req_s,0.65,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,82,54,28,65.85365853658537,37,30,7,17,81.08108108108108,2406.5335297755764,44.565435736584746,37.03703703703704,25,82,111,48.78728808703519,69.53252398756358,26.789344014705883,96.3529077500002,26.67459153860294,0.0037611397058823,87.67901845558748,28.74177741563846,0.0922111495747198,,544,52,25210,dlapm,274d73468f6c0722,synthetic,12,19,0.85,30.0,traffic,arrival_rate_req_s,0.85,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,82,57,25,69.51219512195122,37,32,5,20,86.48648648648648,287.9850460715458,5.0523692293253655,2.807017543859649,2,107,111,48.52349278396461,72.35530537147542,26.187739343257444,56.0264215,26.053621894921196,0.0020454483362521,87.502406181994,25.616513209246754,0.1420975491238283,,571,43,22220,im,274d73468f6c0722,synthetic,12,19,0.85,30.0,traffic,arrival_rate_req_s,0.85,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,82,55,27,67.07317073170732,34,32,2,21,94.11764705882354,846.1324199517915,15.3842258173053,10.181818181818182,7,189,114,48.23754095946476,67.27932559546153,31.09781630122592,125.543875,29.400077022767068,1.5429335709281962,84.84706184690764,26.967522782875115,0.1535452986339086,,571,39,23310,stg_ddqn,274d73468f6c0722,synthetic,12,19,0.85,30.0,traffic,arrival_rate_req_s,0.85,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,98,53,45,54.08163265306123,32,30,2,21,93.75,3037.8376605213807,57.31769170795058,37.735849056603776,25,80,97,47.86941981909546,68.70162684236341,44.13706040759931,163.66711180000044,44.0390578998273,0.0032382815198618,90.49958502205678,29.58446135362619,0.082379224350297,,579,65,32361,dlapm,56c54d6ab310a507,synthetic,12,19,1.05,30.0,traffic,arrival_rate_req_s,1.05,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,98,57,41,58.16326530612245,34,32,2,23,94.11764705882354,403.3022703549325,7.075478427279517,7.017543859649122,5,104,105,49.04739028442416,67.48116965644122,39.12967044551282,126.61317630000003,39.01697194230768,0.001775923076923,90.27009565886532,25.23551296092182,0.1276226616199863,,624,61,32247,im,56c54d6ab310a507,synthetic,12,19,1.05,30.0,traffic,arrival_rate_req_s,1.05,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,98,57,41,58.16326530612245,35,32,3,22,91.42857142857144,1260.3937075936467,22.112170308660467,19.649122807017545,14,169,106,48.138627546912616,67.18181948896425,46.19011104792332,154.12899375,44.51070953674121,1.5350938194888175,90.01351663712633,29.43446470029729,0.1213657922546907,,626,65,32933,stg_ddqn,56c54d6ab310a507,synthetic,12,19,1.05,30.0,traffic,arrival_rate_req_s,1.05,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,108,53,55,49.07407407407408,30,25,5,23,83.33333333333333,2333.370344876905,44.02585556371519,37.735849056603776,25,78,96,48.97370899974286,77.28617907222765,57.06216957094017,320.035711,56.93569233846153,0.0039113641025641,92.92477801904812,32.91661143258824,0.0565253934036411,,585,86,39539,dlapm,549b08f2b214cea2,synthetic,12,19,1.25,30.0,traffic,arrival_rate_req_s,1.25,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,108,58,50,53.7037037037037,34,28,6,24,82.3529411764706,328.29865418281247,5.660321623841594,4.137931034482759,3,100,105,48.59198600164204,69.03418685909293,51.64514359247649,206.4148185499997,51.49953913166144,0.0019596504702194,92.00468366878968,29.665157074573543,0.0970756354060131,,638,74,35957,im,549b08f2b214cea2,synthetic,12,19,1.25,30.0,traffic,arrival_rate_req_s,1.25,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,108,54,54,50.0,33,28,5,21,84.84848484848484,589.5592336728519,10.917763586534294,10.37037037037037,7,145,100,49.52176870327268,66.73548032728837,61.483547952845534,236.42048139999972,59.71390006666668,1.6311718959349593,91.7499402937952,33.221571983166854,0.083185599910758,,615,83,38101,stg_ddqn,549b08f2b214cea2,synthetic,12,19,1.25,30.0,traffic,arrival_rate_req_s,1.25,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,31,58,31,27,53.44827586206897,16,14,2,15,87.5,2253.095316000362,72.6804940645278,49.03225806451613,19,33,40,48.21030673951781,66.09176765379065,4.022886225806452,18.57169855000001,3.899332367741935,0.0048413032258064,87.33990190565541,21.471382471755295,0.0629544119979182,,310,36,6063,dlapm,57e4eb510c636769,synthetic,8,11,0.65,30.0,scalability,nodes,8.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,30,23,56.60377358490566,16,15,1,14,93.75,2637.194336102756,87.90647787009188,82.66666666666667,31,30,41,50.47338662171128,71.85262093761374,3.821487846846847,14.97377319999998,3.664108051051051,0.0046553483483483,86.28427796865806,26.56593061399573,0.0764455212730247,,333,29,5709,dlapm,57e4eb510c636769,synthetic,8,11,0.65,30.0,scalability,nodes,8.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,35,22,61.40350877192982,19,17,2,16,89.47368421052632,475.5784029360428,13.587954369601222,13.714285714285714,6,46,53,43.42138149858834,60.270902051421096,2.363582912,8.185374600000003,2.244063458666667,0.0045100613333333,87.80805220453826,20.181631963548835,0.1608071539254258,,375,26,6289,dlapm,57e4eb510c636769,synthetic,8,11,0.65,30.0,scalability,nodes,8.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,31,58,33,25,56.89655172413793,18,15,3,15,83.33333333333333,728.3732129937143,22.07191554526407,12.12121212121212,5,38,44,48.10701809850112,73.31408505490906,3.440861383685801,17.681193,3.3348040876132927,0.0016653474320241,86.1844183609105,22.121913398839293,0.0914381099039813,,331,36,6254,im,57e4eb510c636769,synthetic,8,11,0.65,30.0,scalability,nodes,8.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,30,23,56.60377358490566,17,16,1,13,94.11764705882354,0.0,0.0,0.0,0,41,44,51.31531950106519,73.74895774132293,3.0421839054441264,15.658091799999964,2.93764111747851,0.0016297392550143,86.36190786695556,23.757653882320128,0.1139904753455017,,349,31,6230,im,57e4eb510c636769,synthetic,8,11,0.65,30.0,scalability,nodes,8.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,36,21,63.1578947368421,19,17,2,17,89.47368421052632,124.7922390620011,3.4664510850555863,4.444444444444445,2,46,49,43.50985265980826,59.721236052230765,2.474000392,9.882707800000004,2.3434808373333333,0.0016930693333333,87.35026063545116,22.618639930896972,0.161961721756799,,375,24,6239,im,57e4eb510c636769,synthetic,8,11,0.65,30.0,scalability,nodes,8.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,31,58,33,25,56.89655172413793,18,18,0,15,100.0,1337.2997294587346,40.52423422602226,24.24242424242424,10,64,41,47.62925500652149,69.860956582193,3.9543980030959753,13.67813959999997,2.564789164086687,1.2833870835913317,86.45054196878407,23.12780364439383,0.116314009432883,,323,31,5982,stg_ddqn,57e4eb510c636769,synthetic,8,11,0.65,30.0,scalability,nodes,8.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,47,53,30,23,56.60377358490566,16,14,2,14,87.5,371.1387850839114,12.37129283613038,16.0,6,88,44,52.22734520273435,76.18708533191119,4.178402340057637,11.953361999999991,2.574937867435158,1.459402665706052,86.65839950141525,26.93986208937901,0.1137873834212914,,347,31,6063,stg_ddqn,57e4eb510c636769,synthetic,8,11,0.65,30.0,scalability,nodes,8.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
2,73,57,37,20,64.91228070175438,20,19,1,17,95.0,713.8317027276893,19.292748722369986,19.45945945945946,9,87,46,43.3970155607989,62.18713706143168,3.554343352150538,8.246420199999998,2.0067152284946235,1.4201114865591398,87.43125008118143,24.562800547710896,0.1606066944393373,,372,26,6292,stg_ddqn,57e4eb510c636769,synthetic,8,11,0.65,30.0,scalability,nodes,8.0,9c903591cc1f52a156d3138083e0e429741eedd452ba41cc2762d1c0aa869899
